treat,saw_ads,sales,past_sales,female
0,1,0,0,0
1,1,0,0,1
1,0,0,10.5,1
0,1,6.1100001,0,1
1,0,0,27.65,1
1,1,5.9000001,0,0
0,0,0,0,1
1,1,0,0,1
0,1,8.5600004,0,1
1,1,8.1000004,0,1
0,0,0,0,1
0,1,0,13.22,1
0,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
0,0,5.75,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,4.9400001,0,0
0,0,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,8.5600004,15.28,1
1,1,0,0,0
1,0,0,9.4300003,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,5.73,0,1
0,1,0,8.1000004,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,0,0,7.27,0
1,1,0,8.71,1
1,1,0,0,1
1,0,13.5,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,0,1
1,0,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,1
0,0,0,0,0
1,1,0,6.23,1
0,1,0,12.23,1
1,1,11.64,9.3000002,1
1,1,5.4699998,0,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,0
1,1,0,0,1
0,0,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,7.0100002,1
1,1,0,0,0
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,5.9299998,0
0,1,0,0,1
0,0,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,3.4000001,0,0
0,1,0,0,0
0,1,0,0,0
1,1,0,0,0
1,1,5.79,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,7.71,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,6.3099999,1
0,1,11.61,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,5.7199998,0
0,1,0,0,1
1,1,0,0,0
0,0,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,0
0,0,0,5.3099999,0
0,1,0,0,0
1,1,0,0,1
0,1,0,0,0
1,0,0,0,0
1,1,7.1500001,0,1
1,1,0,0,1
1,1,6.4400001,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,8.6099997,0,1
1,1,0,0,1
0,1,0,0,0
0,0,0,10.66,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
0,1,8.1700001,0,1
0,1,0,5.9099998,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,11.17,1
0,1,0,3.8499999,1
1,0,0,0,1
1,1,6.9699998,0,1
0,1,0,0,0
1,1,5.2399998,0,1
1,1,5.4499998,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,4.4000001,0
1,1,0,0,1
1,1,6,0,1
1,1,0,6.8299999,1
1,0,0,0,1
0,1,0,0,0
0,0,14.59,0,1
1,1,0,11.42,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,8.0100002,0,1
0,0,10.48,0,1
0,1,0,0,1
1,1,0,0,0
1,1,5.7399998,0,1
0,1,0,0,0
0,0,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,5.0500002,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,5.4200001,1
1,1,6.0799999,0,0
0,1,0,0,1
1,1,0,0,1
0,0,0,0,0
1,1,5.98,0,0
1,0,0,0,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,0
1,1,0,0,0
0,1,0,3.74,0
0,1,0,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,0,1
1,1,0,6.0999999,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
0,0,8.3500004,0,1
1,0,6.73,0,1
0,0,0,0,0
1,1,0,0,1
0,1,5.8800001,0,1
0,1,0,0,1
1,0,0,0,0
0,0,0,0,0
0,1,4.3499999,0,0
0,1,0,5.0700002,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,1,8.8699999,0,1
0,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,10.32,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,3.3399999,0
1,1,0,0,1
1,0,0,0,1
1,1,3.8800001,0,0
0,1,0,6.9000001,0
1,0,0,0,1
1,1,0,0,1
1,1,3.74,4.8099999,0
0,1,0,0,1
1,1,0,0,0
1,1,0,7.4400001,1
1,1,0,0,1
1,1,6.5900002,6.71,1
1,1,0,0,1
0,1,0,0,1
1,1,7.46,0,1
0,0,0,0,1
0,0,0,0,1
1,1,5.1999998,0,0
0,1,0,0,0
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,8.9200001,1
1,1,0,0,1
0,1,4.6500001,0,1
0,1,4.6900001,0,1
0,1,6.3699999,0,1
1,0,9.71,0,1
0,1,0,0,0
1,1,0,0,1
0,1,6.9000001,6.5900002,1
1,1,0,0,1
1,0,0,0,0
1,0,0,0,0
1,1,0,4.0799999,0
1,0,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,0,9.7799997,0,1
0,1,0,0,0
0,0,0,0,0
0,1,3.75,0,1
1,1,0,0,1
1,1,6.6599998,0,1
1,1,0,0,1
1,0,0,0,0
1,0,0,7.7800002,0
0,1,0,0,1
1,1,0,0,1
0,0,0,0,0
0,1,0,0,1
1,1,5.3200002,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,4.5599999,1
0,1,0,0,1
1,1,0,0,1
1,1,0,6.4899998,1
1,1,6.6399999,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,5.3299999,1
0,0,0,0,0
1,1,0,0,1
0,1,0,0,0
0,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,6.75,1
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
0,0,22.73,0,0
0,1,0,0,1
1,1,0,0,1
1,1,6.48,0,1
1,1,0,0,0
0,1,0,0,0
0,0,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,4.8600001,0,1
0,1,0,7.8400002,1
1,1,0,5.98,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,1,8.1700001,8.8900003,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,0,0,0,1
0,1,6.1999998,0,1
0,0,0,15.24,1
1,1,0,0,1
0,1,6.9699998,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,15.83,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,7.6599998,1
1,1,0,0,1
0,1,6.0700002,0,1
0,1,0,0,1
1,1,11.05,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,7.3400002,1
0,0,0,0,0
0,1,0,0,1
1,1,9.46,0,1
1,1,0,0,0
0,1,0,0,0
1,0,0,0,1
1,0,0,0,1
0,1,0,7.4899998,0
0,1,0,9.2399998,1
1,1,0,0,1
0,1,4.54,4.48,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,5.9000001,0
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,0,0,0,1
1,1,0,7.3200002,1
1,1,0,6.8800001,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,5.9200001,0,1
1,1,0,6.6900001,0
0,1,5.5999999,0,1
1,1,0,0,1
1,1,6.4899998,7.0700002,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,5.9200001,0
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,8.0600004,0,1
1,1,0,0,1
1,0,0,14.06,1
1,1,0,0,1
0,1,5.21,0,0
0,1,0,0,1
0,1,4.5799999,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,6.3099999,11.55,1
1,1,3.99,0,1
1,0,0,0,0
1,1,0,5.3499999,1
1,0,0,0,0
0,1,6.6100001,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,0,0,0
0,1,6.8299999,0,1
1,1,0,5.6199999,0
1,1,4.96,0,0
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,0
0,0,0,0,0
0,1,0,0,1
0,0,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,5.9299998,6.8200002,1
0,1,0,0,0
0,1,6.48,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,0,0,0,1
1,1,5.27,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,5.23,0
1,0,22.4,0,1
1,1,0,0,1
1,1,5.1900001,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,8.0200005,0,1
0,0,0,0,0
0,1,0,0,1
0,0,0,0,0
1,0,0,0,1
1,1,6.3499999,5.54,1
0,1,4.8699999,0,1
1,0,6.1399999,0,0
1,0,0,0,1
0,1,0,0,1
1,0,0,0,1
0,0,0,0,1
1,0,0,0,1
0,1,0,0,0
0,1,0,5.25,1
0,1,0,0,1
1,1,7.04,0,1
1,0,0,0,1
0,0,0,7.9299998,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,5.3899999,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,3.72,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,16.059999,0
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,5.8299999,0
1,1,0,9.9099998,1
1,1,0,0,1
0,0,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,5.3600001,1
0,1,0,0,1
1,1,0,0,0
0,1,6.8499999,0,1
0,0,0,0,0
0,1,0,0,1
1,1,0,0,0
0,1,0,0,0
0,0,0,0,1
1,1,7.5700002,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,0
0,1,0,10.88,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,3.03,0
0,1,4.52,0,1
0,1,0,0,0
1,1,0,0,0
1,0,0,0,1
0,0,0,0,0
1,1,0,6.6999998,1
0,0,0,0,0
0,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,2.8599999,7.3699999,1
0,1,8.9399996,0,1
0,1,0,0,1
0,0,0,0,0
1,1,9.4300003,0,1
1,1,0,0,1
1,1,4.4099998,0,0
1,1,0,0,1
0,1,8.6300001,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,0,3.8699999,0,0
1,1,4.8099999,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,0
1,1,3.3099999,0,0
1,1,0,0,0
1,1,0,0,1
0,0,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,6.04,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,5.96,0,1
1,1,0,0,1
1,1,5.7600002,7.48,1
1,0,8.8400002,0,1
1,0,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,0
1,0,8.0200005,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,8.9200001,0,1
0,1,3.4000001,0,0
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,6.5799999,1
0,1,0,0,0
0,1,0,0,1
0,0,0,0,1
1,0,0,0,1
0,1,4.5599999,0,1
1,1,0,0,0
0,1,0,7.5500002,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,4.02,0
1,1,0,0,1
1,0,0,14.91,1
1,1,0,3.29,0
0,1,0,0,1
0,1,0,0,0
0,1,0,0,0
1,1,4.98,0,0
1,1,0,0,1
0,1,0,0,1
1,0,9.71,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,11.76,0
0,0,0,0,0
1,0,0,13.71,1
0,0,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,3.52,8,0
0,0,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
1,1,0,6.9899998,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
0,1,0,0,1
0,1,0,7.5300002,1
1,0,0,0,0
1,1,4.1799998,0,1
1,0,11.1,0,0
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,0,6.77,0,0
0,1,0,0,1
1,1,4.8299999,0,1
1,1,0,0,1
1,1,3.27,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,4.3699999,0,0
0,0,0,0,1
1,1,0,0,1
1,1,0,7.71,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,0
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,10.56,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,15.73,1
1,1,0,0,0
0,1,0,0,0
1,0,0,0,1
0,0,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,8.9899998,0,1
0,0,0,0,0
1,1,0,0,1
0,1,4.4200001,0,0
0,1,0,0,1
1,1,0,0,0
1,1,0,8.5500002,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,0,0,0,1
0,0,7.21,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,5.48,0
1,0,0,0,1
0,0,0,0,1
0,0,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,0
1,1,0,3.98,0
0,0,0,0,1
1,0,0,0,1
0,1,0,8.9499998,1
0,0,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,6.9099998,0,1
0,1,0,0,1
1,1,6.0700002,0,1
1,1,0,0,1
1,0,0,5.9200001,0
0,1,0,0,0
1,1,0,0,1
1,1,5.4899998,0,1
1,0,19.190001,21.139999,1
0,1,0,4.7600002,1
1,0,0,0,0
1,1,0,0,1
0,1,0,0,0
0,0,0,0,0
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
1,1,0,0,0
0,1,0,0,1
0,0,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,0,9.6400003,13.87,1
1,1,3.02,4.04,1
1,0,0,9.2299995,1
1,1,0,9.4300003,1
0,1,0,0,0
1,1,7.1799998,0,1
1,1,12,0,1
1,1,5.4899998,0,0
1,0,0,0,1
0,1,0,0,1
0,1,5.8800001,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,6.54,0,1
1,1,12.16,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,3.0599999,0,0
0,1,0,0,1
1,1,9.7700005,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,6.5,6.04,1
0,1,0,0,0
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,7.3299999,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,0
1,0,0,0,1
1,0,0,0,0
1,1,0,0,1
0,1,0,0,0
1,0,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,6.8600001,0,1
1,1,0,0,1
1,1,7.5700002,0,1
0,1,5.71,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,4.1900001,0
1,1,0,0,1
1,1,0,4.3899999,0
1,1,0,0,0
1,0,0,0,1
1,0,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,8.1899996,1
1,0,0,10.69,0
0,1,0,0,0
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
0,0,0,0,1
1,1,0,0,0
1,1,4.1900001,4.46,0
0,1,0,5.54,1
0,1,0,0,0
1,1,0,0,1
1,1,4.8299999,0,1
1,0,0,0,1
0,0,5.3400002,0,1
1,1,0,0,0
0,1,5.1100001,0,1
1,0,0,0,0
0,1,0,0,0
0,0,0,0,0
1,1,0,0,0
0,1,0,0,1
1,0,0,8.1099997,1
1,1,0,0,0
0,1,0,0,1
0,0,0,9.1000004,1
1,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,13.37,0,1
1,0,0,0,1
1,1,11.92,0,1
1,1,0,0,1
0,0,0,0,1
0,0,0,10.49,1
0,1,4.96,0,1
1,1,3.75,0,0
1,1,0,0,1
0,1,0,0,1
1,1,4.1700001,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,4.6700001,1
0,0,0,0,0
1,1,0,0,0
0,1,7.8099999,0,1
1,1,0,11.25,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,10.34,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,8.9799995,0,1
0,1,0,0,1
1,1,6.4099998,0,1
1,0,13.52,0,1
0,1,0,0,1
1,1,0,0,0
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,10.75,0,1
0,1,6.8400002,0,1
0,1,0,0,1
0,1,0,0,0
0,1,0,9.96,1
1,1,0,9.3500004,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,8.0900002,0,1
0,1,0,0,1
1,1,0,0,0
1,1,3.9000001,0,1
1,1,0,0,1
1,1,0,0,1
1,1,4.5799999,7.04,1
1,0,11.44,0,1
0,0,0,0,0
1,1,0,0,1
0,1,0,4.3899999,0
1,1,11.49,0,1
0,1,0,0,1
1,1,7.4299998,0,0
0,1,4.04,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,21.049999,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,0,0,1
0,0,0,0,0
1,1,0,0,1
0,1,0,0,0
0,0,17.469999,0,1
1,0,6.23,0,1
0,0,0,0,0
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,9.1000004,0,1
0,1,5.1599998,0,1
0,1,4.0700002,0,0
0,1,0,0,1
1,1,5.5900002,0,0
0,1,3.5999999,8.6000004,1
1,1,0,0,1
0,1,0,3.74,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,0
0,0,0,0,1
1,1,0,0,0
0,0,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,10.76,1
1,1,0,3.7,1
1,1,3.28,0,0
0,0,0,0,1
1,1,0,7.1199999,1
1,1,0,5.5700002,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,8.79,1
1,1,0,0,1
0,0,0,0,0
0,0,13.33,0,1
0,1,0,0,1
0,0,0,0,0
0,1,0,0,0
1,0,0,0,1
1,0,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,0,7.9200001,1
1,1,0,0,1
0,1,0,4.6199999,0
0,1,5.0700002,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,12.36,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,7.7600002,1
1,1,0,0,1
0,1,4.5700002,0,1
0,1,4.21,0,0
1,1,0,0,1
1,1,0,7.6900001,1
0,1,0,7.7800002,1
0,1,0,0,1
1,1,0,9.79,1
0,1,0,3.6400001,0
1,1,0,0,1
0,1,6.7399998,0,1
0,1,0,5.25,1
1,1,0,0,1
1,1,3.95,0,1
1,0,16.16,0,1
0,0,0,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,6.3699999,1
1,1,0,0,1
1,0,12.25,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,0
0,0,0,0,1
1,1,0,7.4499998,1
0,0,0,0,1
1,1,0,7.1999998,1
0,1,5.6399999,0,0
1,0,0,0,1
1,1,5.04,0,1
0,1,5.1599998,0,1
0,1,0,6.0900002,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,5.3099999,0,0
0,1,0,0,1
0,0,0,0,1
1,0,0,13.07,1
0,1,0,0,1
1,1,0,0,1
1,1,2.4100001,0,0
1,0,0,0,1
1,1,4.3600001,0,0
1,0,0,0,1
1,0,0,0,1
0,1,3.77,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,10.52,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,5.6599998,4.8000002,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,4.6999998,0,1
1,1,0,0,1
1,1,0,0,0
1,1,5.6599998,0,1
0,0,0,0,1
1,1,0,0,1
0,0,0,0,1
1,0,14.59,0,1
0,1,0,0,1
0,1,0,0,0
0,0,0,0,1
0,1,0,0,1
0,0,0,0,1
1,0,0,0,1
1,1,10.87,0,1
1,1,0,0,0
0,0,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,3.45,0,1
1,1,0,0,0
1,1,0,8.6999998,1
0,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,5.1599998,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,13.74,1
1,1,6.77,5.8600001,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,7.5100002,0,1
0,0,0,17.6,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
0,0,0,0,1
0,1,4.2800002,6.1100001,1
1,1,0,0,0
1,0,0,0,0
1,1,0,0,0
0,1,0,0,0
1,1,5.98,0,1
1,0,12.74,0,1
1,0,14.98,12.8,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,0
1,1,0,4.46,1
1,1,0,0,0
0,1,0,0,1
1,1,8.8900003,6.1799998,1
0,0,0,0,1
1,1,0,0,1
1,1,6.73,0,1
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,5.5,0,1
0,1,0,0,0
1,1,0,3.95,0
0,1,5.1500001,0,1
1,1,0,6.6599998,1
0,1,0,0,1
1,1,0,4.9200001,1
0,1,0,0,1
1,1,0,0,1
0,1,0,7.1100001,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,9.1300001,1
1,0,6.2600002,0,0
1,1,0,5.9200001,0
1,1,5.9899998,0,1
1,1,0,0,1
1,1,0,0,0
0,0,0,0,0
1,1,5.5300002,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
